PG3,PG5,PG7,VM6,VM1,VM8,VM2,VM9,VM12,VM3,PD1,PD2,PD3,PD4,PD5,PD6,PD7,PD8,PD9,PD10,PD11,PD12,PD13,PD14,PD15,PD16,PD17,PD18,PD19,PD20,PD21,PD22,PD23,PD24,PD25,PD26,PD27,PD28,PD29,PD30,PD31,PD32,PD33,PD34,PD35,PD36,PD37,PD38,PD39,PD40,PD41,PD42,Feas
0.04749586576890073,5.429838233542436,5.138653153962943,1.0182198590635798,1.0188795156934944,1.0429067360812303,0.9884227750115316,1.002327351656781,1.010426368794889,0.9888694549293816,0.5245964297535487,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.040123401243446884,5.460010839533725,5.1745884910987625,0.992238197468155,1.0234354603251141,1.0335983225868097,0.9972034964890939,0.9966706098084585,1.0121437503879511,0.9680631276112811,0.565506808933696,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.03529632983309031,5.4991840647001204,5.18835434809427,0.9791075900244713,1.035851039512989,1.0302969096145815,1.01624639535946,0.994413143790797,1.0078746656255322,0.9793166334160534,0.5465794533978771,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.08962653914928347,5.483191396359872,5.186780417477873,0.9779427524012089,1.027044709417307,1.0307491215591416,1.0093649725924456,0.9960073841993002,1.0156661111053937,0.972831044450181,0.5619574633235892,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.08838895499727284,5.464959151496489,5.172588229028307,0.9781384861419513,1.0233988906340097,1.031864188640618,1.006332773852118,0.9965110872715058,1.0177492608038479,0.9715409516073343,0.5621915915314426,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.16122286836269048,5.466826464348986,5.1664393196931355,0.9828398279990938,1.03029680776278,1.036489883399059,1.0121791734865164,0.9962080267759974,1.003540481486955,0.9751117129495871,0.536162779694472,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.20884781228219346,5.43448969268646,5.156179021765345,0.9848091581431473,1.03001197319121,1.040770907672746,1.0127548283727008,0.9978383801976931,1.0000614544575088,0.9775935463308714,0.5617544866745833,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.20588779808601604,5.4469123818576115,5.132997240395922,1.006261090103435,1.0124304477509705,1.0298787638313716,0.9987915463911275,0.9914352632540526,1.0029556056936564,0.9803488153841362,0.5698416030033526,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.20580126933369974,5.446889601924575,5.1329972412990905,0.9991731493833859,1.0217372958736195,1.0442532623795315,1.0055245361640928,1.0016955771160754,1.0085304542971092,0.9732564980803184,0.5698416030033526,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.11749894773090681,5.431512857149923,5.071242871384683,1.0171961077028517,1.031071191906589,1.0486288647976652,1.0138692302003627,0.999219160508912,0.987903653147641,0.9828187030825971,0.5638303763131719,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.15305902295558343,5.42724926938148,5.094759095209042,1.0051919621938863,1.0217777182141843,1.032212659731356,1.0049177754727243,0.993232160043693,1.0016731698229833,0.9756763190830015,0.5435186670617117,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.16282221563870367,5.418927707260326,5.053744277030399,1.0054376785998946,1.0246941293139096,1.0412325158587403,1.0080071722035533,0.9973147253482446,0.9990840819831288,0.9743715391420671,0.5341639267241504,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.20618830118734705,5.438557776061701,5.115996511644996,1.000484794377686,1.0200202105560423,1.0283884022972067,1.0030228245970625,0.9936034395141905,1.0112797980237962,0.9729704676656996,0.5339051581214344,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.22934727889313494,5.478633768404908,5.0936933431363745,0.9994608545638292,1.0331803671923927,1.0401120020960508,1.0153948762795146,0.9982980755637707,1.001165824419924,0.9800896401660975,0.5265913997096414,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.23102860938935318,5.437042854444612,5.104623622138968,1.019509214565599,1.0142577419664376,1.055641932220743,0.9996374390700242,0.9988122995947315,0.9782915585100527,0.9768989857910507,0.5627636998341679,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.2621045789707411,5.498130428348995,5.155061072546086,1.007686037343237,1.024409952807994,1.0363603814149442,1.0069555810412967,0.9943325776605351,0.9981413673240885,0.9760287406465722,0.5588260515225901,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.25158334835913504,5.532580379850178,5.163610230087245,1.0141907434785695,1.0160105645261597,1.0423898850793916,1.0029846616449052,0.9962557140491098,1.0092564850065169,0.9802380575084351,0.5757581782258807,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.23682234694069562,5.573278775260758,5.13900416163951,0.989327627777703,1.0248604572470172,1.03623870546949,1.0010756109774173,0.997287339771162,1.0097005649280786,0.9699434928610142,0.5264962004078686,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.24922835011637254,5.555941837073904,5.121083972108173,0.9914021742607717,1.0173229511839335,1.0252011742112237,0.9960364961582087,0.9934500300308443,1.0186419191044518,0.972833253118702,0.5457858593683595,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.14906573785184904,5.601448427770452,5.155982133980816,1.0066002628310597,1.031061043581898,1.0237394340413837,1.0152404606215935,0.9902614434663991,1.0065225648793095,0.9894287505495232,0.56483041645094,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.15770670005718213,5.647438402882457,5.169988346886049,1.0179973383716487,1.0145640012651789,1.051338065542242,0.9862126827730543,1.0055171657323803,1.0085097227511888,0.9763198641339316,0.5651439721458282,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.1227519621577388,5.70083763437209,5.155650021336905,1.009869557093611,1.016012325380474,1.0446849721053222,0.9914929664006779,0.9982731335915912,0.9988344912046465,0.9694811122878935,0.5346171231377519,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.13200108375614034,5.6728791147656095,5.114165742151006,1.0144487685751868,1.0290003596367192,1.037597754442143,1.0134716833339015,0.9914378807988731,0.9838953400013011,0.9876224792610895,0.5356935326123443,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.05743736736256605,5.639708832430363,5.130414493202681,1.0004128519457287,1.0039041880257227,1.032406148816492,0.9910558595663715,0.9960275929756021,1.0172787546604156,0.9690755907767706,0.549191963532467,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.11713307695405328,5.559812625682237,5.061772697957072,0.9765409031187833,1.0361854182413153,1.0254773255571419,1.0165231831377268,0.9936988638717447,1.017187299606571,0.9756776707593464,0.5372162514420139,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.13023965039282784,5.493424726038402,5.0237369551516515,0.9803180787484804,1.0334781204407828,1.0272107721894084,1.013726657728027,0.9943491371031804,1.0160479611575084,0.9732288123462299,0.5450051064475945,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.1701471371258527,5.4824819131139,5.031291688991398,1.0083782694157466,0.9865186778630365,1.0419219147143874,0.9763484512494444,1.0001198609120485,1.0124844004274784,0.9670786816718295,0.5361640757617763,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.27082879705743607,5.42133810370052,5.141998329058408,1.0171344466910628,1.007203722973511,1.0455335555259169,0.9762667877215421,1.0030161960926487,1.009110432251242,0.9822644235791311,0.5666675437984202,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.2729231644156017,5.423761266112465,5.164010625248615,1.013294831890866,1.0052141858364356,1.0532022923994793,0.9767296671980383,1.001666936452904,0.995149052382408,0.9661345825422869,0.5508993814544095,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.21553588052935468,5.454523954377046,5.1842007144202755,0.9794801669141715,1.0163574205367019,1.0275087341761875,1.0028137338445398,0.9945452306369315,1.0167381528236201,0.9785209460167278,0.5751562552980137,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.3434100445054,5.475824616608816,5.144504136450566,1.0005722902981207,1.0042338151715784,1.0317503784168083,0.9726123213243194,0.9962040010303583,1.0205251282943055,0.9661427292691157,0.5497662000600935,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.45005449314694956,5.410221371854347,5.1727782068981325,0.9875978080221959,1.02723255536925,1.0272003313993965,1.00378653671024,0.9938049003890735,1.0120894822543534,0.9777336853088503,0.5739453891458557,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.4489811455876241,5.402505832111447,5.166848387143327,0.9905101662479704,1.0275276192056386,1.0276953552967076,1.0052316646134252,0.992639573146659,1.007289457839932,0.9788303571613017,0.5631261768566126,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.43826508810085835,5.432245262978336,5.125069053789591,1.0047899066207144,1.0298509225457917,1.0278296580477537,1.0128305919707787,0.9909014790209889,1.001055802886083,0.9812464865747412,0.5636221606033014,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.4703642412097513,5.364468894202544,5.123252143525426,1.001147688715943,1.0395198480692938,1.0186164906390924,1.0209812717608784,0.9909576510368768,1.018387180163821,0.9856203424191033,0.5438130026522161,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.5065146139789495,5.366364682008157,5.107988658375406,1.0240756824241408,1.0278312008032373,1.048063831764461,1.0136117738868036,0.9937128405684672,0.9693629828846696,0.9971177444827215,0.551260244794849,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.5829891590176141,5.35490862362333,5.144346443066365,1.0159507964228884,1.0328097434087056,1.0360464169610193,1.0177291303110945,0.9936392621454812,0.9911349805610027,0.9932904738756411,0.5300729952925127,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.5515760218576249,5.369834052966831,5.117701729439185,1.0166792036304217,1.0123431401071312,1.0477404796558785,0.988516419582806,0.9974089153508043,0.9873393927581589,0.9792097127444924,0.531429456552859,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.5258811623687264,5.389236648507732,5.135045754958112,1.0120605083482037,1.0377029689018058,1.0377343628791802,1.0198691044283936,1.000029649864821,1.0141297993823977,0.9868496320340261,0.5747874794806827,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.4441945150458312,5.454104709911927,5.133510280346832,0.9798552811050701,1.0385506283500954,1.0209288263775123,1.0215305632951923,0.9893820229200522,1.007444009622085,0.9908145170990781,0.5541064837261618,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.47856303762179436,5.468759207254248,5.17774357143184,1.0098521754588758,1.0199410538065734,1.04008178419731,1.0034245809738676,0.996487847193018,0.9991939108061129,0.9761728216575959,0.5690862140135722,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.3974971254666698,5.456545017909525,5.186783662879835,1.0225420929585674,1.023783839415029,1.0475783943991224,1.0007413350989087,1.0020101785971052,0.9975496801125214,0.9927644757866632,0.5545955683683219,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.3704308996114167,5.475283192090655,5.136795885586611,1.0224536566399676,1.0352673286308582,1.0438991865415552,1.0200610390234408,0.9977424574338095,0.9879004201832046,0.9979171254157169,0.5705615555661371,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.3683426090948154,5.4643698632125375,5.162328777358782,1.0183722568785898,1.0306418317959518,1.0397997506800993,1.013624511106553,0.9943943923704088,0.9865256953449107,0.9938863337010002,0.5726036780310294,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.44932674547073936,5.509600446736175,5.1576657649818936,0.9943724825477468,1.030693433104542,1.0167824212223426,1.0083736189724644,0.9891859135034843,1.0169324870331522,0.977885832735947,0.5409055234410972,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.4807640459430149,5.57433971441374,5.0875986714401265,0.997326986319225,1.0367189621906474,1.0225894572574694,1.018468128533294,0.9923507108652876,1.015247457906601,0.9841995265373663,0.5691625837274538,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.47455411214653476,5.558967018743003,5.1115601892878235,0.992034997731197,1.0239464260064637,1.0441180986772687,1.0031328846921357,0.9989650956553227,1.000752443872017,0.9720686446584283,0.5307361776157757,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
0.4450840180897549,5.500539155481078,5.113498133567845,1.0060117611665016,1.0246581544679512,1.0335398202467947,1.0072069173226097,0.994463624303038,1.00517579478745,0.9766329894842529,0.5554129330668655,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0
